sample_id,source_dataset,annotation_type,split,final_class,source_label,image_path,crop_path,source_image_path,image_width,image_height,bbox_x,bbox_y,bbox_width,bbox_height,image_id,annotation_id
trashnet_train_plastic430.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic430.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic430.jpg,,,,,,,,
trashnet_train_plastic24.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic24.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic24.jpg,,,,,,,,
trashnet_train_plastic136.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic136.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic136.jpg,,,,,,,,
trashnet_train_plastic14.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic14.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic14.jpg,,,,,,,,
trashnet_train_plastic303.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic303.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic303.jpg,,,,,,,,
trashnet_train_plastic184.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic184.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic184.jpg,,,,,,,,
trashnet_train_plastic276.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic276.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic276.jpg,,,,,,,,
trashnet_train_plastic252.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic252.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic252.jpg,,,,,,,,
trashnet_train_plastic272.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic272.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic272.jpg,,,,,,,,
trashnet_train_plastic215.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic215.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic215.jpg,,,,,,,,
trashnet_train_plastic102.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic102.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic102.jpg,,,,,,,,
trashnet_train_plastic445.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic445.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic445.jpg,,,,,,,,
trashnet_train_plastic381.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic381.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic381.jpg,,,,,,,,
trashnet_train_plastic226.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic226.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic226.jpg,,,,,,,,
trashnet_train_plastic80.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic80.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic80.jpg,,,,,,,,
trashnet_train_plastic238.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic238.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic238.jpg,,,,,,,,
trashnet_train_plastic443.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic443.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic443.jpg,,,,,,,,
trashnet_train_plastic312.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic312.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic312.jpg,,,,,,,,
trashnet_train_plastic265.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic265.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic265.jpg,,,,,,,,
trashnet_train_plastic270.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic270.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic270.jpg,,,,,,,,
trashnet_train_plastic481.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic481.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic481.jpg,,,,,,,,
trashnet_train_plastic286.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic286.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic286.jpg,,,,,,,,
trashnet_train_plastic105.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic105.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic105.jpg,,,,,,,,
trashnet_train_plastic23.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic23.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic23.jpg,,,,,,,,
trashnet_train_plastic118.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic118.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic118.jpg,,,,,,,,
trashnet_train_plastic144.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic144.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic144.jpg,,,,,,,,
trashnet_train_plastic186.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic186.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic186.jpg,,,,,,,,
trashnet_train_plastic438.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic438.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic438.jpg,,,,,,,,
trashnet_train_plastic32.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic32.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic32.jpg,,,,,,,,
trashnet_train_plastic359.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic359.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic359.jpg,,,,,,,,
trashnet_train_plastic280.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic280.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic280.jpg,,,,,,,,
trashnet_train_plastic152.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic152.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic152.jpg,,,,,,,,
trashnet_train_plastic351.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic351.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic351.jpg,,,,,,,,
trashnet_train_plastic260.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic260.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic260.jpg,,,,,,,,
trashnet_train_plastic355.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic355.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic355.jpg,,,,,,,,
trashnet_train_plastic228.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic228.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic228.jpg,,,,,,,,
trashnet_train_plastic309.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic309.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic309.jpg,,,,,,,,
trashnet_train_plastic46.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic46.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic46.jpg,,,,,,,,
trashnet_train_plastic263.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic263.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic263.jpg,,,,,,,,
trashnet_train_plastic427.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic427.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic427.jpg,,,,,,,,
trashnet_train_plastic89.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic89.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic89.jpg,,,,,,,,
trashnet_train_plastic29.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic29.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic29.jpg,,,,,,,,
trashnet_train_plastic245.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic245.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic245.jpg,,,,,,,,
trashnet_train_plastic376.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic376.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic376.jpg,,,,,,,,
trashnet_train_plastic480.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic480.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic480.jpg,,,,,,,,
trashnet_train_plastic302.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic302.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic302.jpg,,,,,,,,
trashnet_train_plastic246.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic246.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic246.jpg,,,,,,,,
trashnet_train_plastic18.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic18.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic18.jpg,,,,,,,,
trashnet_train_plastic239.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic239.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic239.jpg,,,,,,,,
trashnet_train_plastic289.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic289.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic289.jpg,,,,,,,,
trashnet_train_plastic207.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic207.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic207.jpg,,,,,,,,
trashnet_train_plastic338.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic338.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic338.jpg,,,,,,,,
trashnet_train_plastic166.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic166.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic166.jpg,,,,,,,,
trashnet_train_plastic132.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic132.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic132.jpg,,,,,,,,
trashnet_train_plastic453.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic453.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic453.jpg,,,,,,,,
trashnet_train_plastic147.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic147.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic147.jpg,,,,,,,,
trashnet_train_plastic213.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic213.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic213.jpg,,,,,,,,
trashnet_train_plastic179.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic179.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic179.jpg,,,,,,,,
trashnet_train_plastic229.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic229.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic229.jpg,,,,,,,,
trashnet_train_plastic362.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic362.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic362.jpg,,,,,,,,
trashnet_train_plastic257.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic257.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic257.jpg,,,,,,,,
trashnet_train_plastic393.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic393.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic393.jpg,,,,,,,,
trashnet_train_plastic91.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic91.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic91.jpg,,,,,,,,
trashnet_train_plastic468.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic468.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic468.jpg,,,,,,,,
trashnet_train_plastic182.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic182.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic182.jpg,,,,,,,,
trashnet_train_plastic19.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic19.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic19.jpg,,,,,,,,
trashnet_train_plastic295.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic295.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic295.jpg,,,,,,,,
trashnet_train_plastic335.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic335.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic335.jpg,,,,,,,,
trashnet_train_plastic198.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic198.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic198.jpg,,,,,,,,
trashnet_train_plastic41.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic41.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic41.jpg,,,,,,,,
trashnet_train_plastic373.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic373.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic373.jpg,,,,,,,,
trashnet_train_plastic261.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic261.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic261.jpg,,,,,,,,
trashnet_train_plastic26.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic26.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic26.jpg,,,,,,,,
trashnet_train_plastic388.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic388.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic388.jpg,,,,,,,,
trashnet_train_plastic282.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic282.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic282.jpg,,,,,,,,
trashnet_train_plastic50.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic50.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic50.jpg,,,,,,,,
