sample_id,source_dataset,annotation_type,split,final_class,source_label,image_path,crop_path,source_image_path,image_width,image_height,bbox_x,bbox_y,bbox_width,bbox_height,image_id,annotation_id
cleaned_test_Glass_000010_ann4068.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000010_ann4068.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000010_ann4068.jpg,,,,,,,,
cleaned_test_Glass_000011_ann376.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000011_ann376.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000011_ann376.jpg,,,,,,,,
cleaned_test_Glass_000012_ann24.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000012_ann24.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000012_ann24.jpg,,,,,,,,
cleaned_test_Glass_000016_ann101.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000016_ann101.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000016_ann101.jpg,,,,,,,,
cleaned_test_Glass_000040_ann4277.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000040_ann4277.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000040_ann4277.jpg,,,,,,,,
cleaned_test_Glass_000055_ann3431.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000055_ann3431.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000055_ann3431.jpg,,,,,,,,
cleaned_test_Glass_000057_ann1205.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000057_ann1205.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000057_ann1205.jpg,,,,,,,,
cleaned_test_Glass_000097_ann4776.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000097_ann4776.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000097_ann4776.jpg,,,,,,,,
cleaned_test_Glass_000098_ann917.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000098_ann917.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000098_ann917.jpg,,,,,,,,
cleaned_test_Glass_000099_ann4783.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000099_ann4783.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/000099_ann4783.jpg,,,,,,,,
cleaned_test_Glass_glass1.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass1.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass1.jpg,,,,,,,,
cleaned_test_Glass_glass111.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass111.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass111.jpg,,,,,,,,
cleaned_test_Glass_glass116.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass116.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass116.jpg,,,,,,,,
cleaned_test_Glass_glass119.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass119.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass119.jpg,,,,,,,,
cleaned_test_Glass_glass130.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass130.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass130.jpg,,,,,,,,
cleaned_test_Glass_glass149.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass149.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass149.jpg,,,,,,,,
cleaned_test_Glass_glass152.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass152.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass152.jpg,,,,,,,,
cleaned_test_Glass_glass156.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass156.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass156.jpg,,,,,,,,
cleaned_test_Glass_glass158.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass158.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass158.jpg,,,,,,,,
cleaned_test_Glass_glass181.jpg,CombinedCleaned,image_classification,test,Glass,Glass,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass181.jpg,,prepared_datasets/combined_6class_plasticmetal_cleaned/test/Glass/glass181.jpg,,,,,,,,
